sentence,question,set_id,type,answer,correct_option,correct_first_token,correct_probability,incorrect_option,incorrect_first_token,incorrect_probability,predicted_answer,is_correct_prediction
"The teacher, who was scolded by the principal, resigned. The principal is the one blamed by the parent.",Who did the principal scold?,17,first_center_sim_rev,The teacher,teacher,35106,0.9999361038208008,parent,3474,6.389515328919515e-05,Theteacherteacherteacherteacher,False
The nurse that the doctor that the patient praised helped smiled.,Who did the patient praise?,18,second_center_com,The doctor,doctor,32171,0.003102434566244483,nurse,129907,0.9968975782394409,Thenursedoctornursedoctor,False
The nurse that the doctor that the patient praised helped smiled.,Who did the doctor help?,18,first_center_com,The nurse,nurse,129907,0.04008735716342926,patient,22132,0.9599125981330872,Thepatientnursepatientnurse,False
"The nurse, who was helped by the doctor praised by the patient, smiled.",Who did the patient praise?,18,second_center_mid,The doctor,doctor,32171,0.06075190752744675,nurse,129907,0.9392480850219727,Thenursedoctornursedoctor,False
"The nurse, who was helped by the doctor praised by the patient, smiled.",Who did the doctor help?,18,first_center_mid,The nurse,nurse,129907,0.999887228012085,patient,22132,0.00011279297177679837,Thenursepatientnursepatient,False
"There is that doctor praised by the patient, so the nurse, who was helped by the doctor, smiled.",Who did the patient praise?,18,second_center_sim,The doctor,doctor,32171,0.9999629259109497,nurse,129907,3.712541001732461e-05,Thedoctordoctordoctordoctor,False
"There is that doctor praised by the patient, so the nurse, who was helped by the doctor, smiled.",Who did the doctor help?,18,first_center_sim,The nurse,nurse,129907,0.9998565912246704,patient,22132,0.00014341718633659184,Thenursepatientnursepatient,False
"The nurse, who was helped by the doctor, smiled. The doctor is the one praised by the patient.",Who did the patient praise?,18,second_center_sim_rev,The doctor,doctor,32171,0.9984122514724731,nurse,129907,0.0015877510886639357,Thedoctordoctordoctordoctor,False
"The nurse, who was helped by the doctor, smiled. The doctor is the one praised by the patient.",Who did the doctor help?,18,first_center_sim_rev,The nurse,nurse,129907,0.9963570237159729,patient,22132,0.0036428910680115223,Thenursepatientnursepatient,False
The customer that the waiter that the woman liked served tipped.,Who did the woman like?,19,second_center_com,The waiter,waiter,183126,0.9990934133529663,customer,15371,0.0009066175553016365,Thewaitercustomercustomercustomer,False
The customer that the waiter that the woman liked served tipped.,Who did the waiter serve?,19,first_center_com,The customer,customer,15371,0.1037486270070076,woman,14172,0.896251380443573,Thewomancustomerwomancustomer,False
"The customer, who was served by the waiter liked by the woman, tipped.",Who did the woman like?,19,second_center_mid,The waiter,waiter,183126,0.999950647354126,customer,15371,4.9375066737411544e-05,Thewaitercustomercustomerwaiter,False
"The customer, who was served by the waiter liked by the woman, tipped.",Who did the waiter serve?,19,first_center_mid,The customer,customer,15371,0.9548162817955017,woman,14172,0.045183755457401276,Thecustomerwomanwomanwoman,False
"There is that waiter liked by the woman, so the customer, who was served by the waiter, tipped.",Who did the woman like?,19,second_center_sim,The waiter,waiter,183126,0.9999891519546509,customer,15371,1.08043932414148e-05,Thewaiterwaiterwaiterwaiter,False
"There is that waiter liked by the woman, so the customer, who was served by the waiter, tipped.",Who did the waiter serve?,19,first_center_sim,The customer,customer,15371,0.9737446904182434,woman,14172,0.026255300268530846,Thecustomerwomancustomerwoman,False
"The customer, who was served by the waiter, tipped. The waiter is the one liked by the woman.",Who did the woman like?,19,second_center_sim_rev,The waiter,waiter,183126,0.999981164932251,customer,15371,1.8888222257373855e-05,Thewaitercustomercustomercustomer,False
"The customer, who was served by the waiter, tipped. The waiter is the one liked by the woman.",Who did the waiter serve?,19,first_center_sim_rev,The customer,customer,15371,0.9653158187866211,woman,14172,0.03468417376279831,Thecustomerwomanwomanwoman,False
The pilot that the passenger that the flight attendant assisted admired flew.,Who did the flight attendant assist?,20,second_center_com,The passenger,passenger,107852,0.6951311230659485,pilot,69794,0.3048688769340515,Thepassengerpilotpilotpassenger,False
The pilot that the passenger that the flight attendant assisted admired flew.,Who did the passenger admire?,20,first_center_com,The pilot,pilot,69794,0.9987840056419373,flight attendant,36531,0.0012160416226834059,Thepilotflight attendantflight,False
"The pilot, who was admired by the passenger assisted by the flight attendant, flew.",Who did the flight attendant assist?,20,second_center_mid,The passenger,passenger,107852,0.8122723698616028,pilot,69794,0.18772760033607483,Thepassengerpilotpilotpassenger,False
"The pilot, who was admired by the passenger assisted by the flight attendant, flew.",Who did the passenger admire?,20,first_center_mid,The pilot,pilot,69794,0.999529242515564,flight attendant,36531,0.0004707820189651102,Thepilotpilotpilotpilot,False
"There is that passenger assisted by the flight attendant, so the pilot, who was admired by the passenger, flew.",Who did the flight attendant assist?,20,second_center_sim,The passenger,passenger,107852,0.9988468885421753,pilot,69794,0.0011530854972079396,Thepassengerpilotpilotpassenger,False
"There is that passenger assisted by the flight attendant, so the pilot, who was admired by the passenger, flew.",Who did the passenger admire?,20,first_center_sim,The pilot,pilot,69794,0.9998698234558105,flight attendant,36531,0.00013020254846196622,Thepilotpilotpilotpilot,False
"The pilot, who was admired by the passenger, flew. The passenger is the one assisted by the flight attendant.",Who did the flight attendant assist?,20,second_center_sim_rev,The passenger,passenger,107852,0.999954104423523,pilot,69794,4.5932985813124105e-05,Thepassengerpilotpilotpassenger,False
"The pilot, who was admired by the passenger, flew. The passenger is the one assisted by the flight attendant.",Who did the passenger admire?,20,first_center_sim_rev,The pilot,pilot,69794,0.9986646175384521,flight attendant,36531,0.0013354007387533784,Thepilotpilotpilotpilot,False
The lawyer that the detective that the judge trusted consulted objected.,Who did the judge trust?,21,second_center_com,The detective,detective,230232,0.04742587357759476,lawyer,184209,0.9525741338729858,Thelawyerlawyerlawyerlawyer,False
The lawyer that the detective that the judge trusted consulted objected.,Who did the detective consult?,21,first_center_com,The lawyer,lawyer,184209,0.9978531002998352,judge,85312,0.0021468563936650753,Thelawyerlawyerlawyerlawyer,False
"The lawyer, who was consulted by the detective trusted by the judge, objected.",Who did the judge trust?,21,second_center_mid,The detective,detective,230232,0.9996907711029053,lawyer,184209,0.00030928669730201364,Thedetectivelawyerlawyerlawyer,False
"The lawyer, who was consulted by the detective trusted by the judge, objected.",Who did the detective consult?,21,first_center_mid,The lawyer,lawyer,184209,0.9974811673164368,judge,85312,0.002518813591450453,Thelawyerlawyerlawyerlawyer,False
"There is that detective trusted by the judge, so the lawyer, who was consulted by the detective, objected.",Who did the judge trust?,21,second_center_sim,The detective,detective,230232,0.9999796152114868,lawyer,184209,2.0423007299541496e-05,Thedetectivedetectivedetectivedetective,False
"There is that detective trusted by the judge, so the lawyer, who was consulted by the detective, objected.",Who did the detective consult?,21,first_center_sim,The lawyer,lawyer,184209,0.9987144470214844,judge,85312,0.0012855612440034747,Thelawyerlawyerlawyerlawyer,False
"The lawyer, who was consulted by the detective, objected. The detective is the one trusted by the judge.",Who did the judge trust?,21,second_center_sim_rev,The detective,detective,230232,0.999994158744812,lawyer,184209,5.885760401724838e-06,Thedetectivelawyerlawyerdetective,False
"The lawyer, who was consulted by the detective, objected. The detective is the one trusted by the judge.",Who did the detective consult?,21,first_center_sim_rev,The lawyer,lawyer,184209,0.996616780757904,judge,85312,0.003383191069588065,Thelawyerlawyerlawyerlawyer,False
The manager that the supervisor that the employee disliked fired left.,Who did the employee dislike?,22,second_center_com,The supervisor,supervisor,160480,0.013955710455775261,manager,14793,0.9860442876815796,Themanagermanagermanagermanager,False
The manager that the supervisor that the employee disliked fired left.,Who did the supervisor fire?,22,first_center_com,The manager,manager,14793,0.005057874601334333,employee,25131,0.9949421286582947,Theemployeeemployeeemployeeemployee,False
"The manager, who was fired by the supervisor disliked by the employee, left.",Who did the employee dislike?,22,second_center_mid,The supervisor,supervisor,160480,0.9991297125816345,manager,14793,0.0008703222847543657,Thesupervisormanagermanagermanager,False
"The manager, who was fired by the supervisor disliked by the employee, left.",Who did the supervisor fire?,22,first_center_mid,The manager,manager,14793,0.9999839067459106,employee,25131,1.606160913070198e-05,Themanageremployeeemployeeemployee,False
"There is that supervisor disliked by the employee, so the manager, who was fired by the supervisor, left.",Who did the employee dislike?,22,second_center_sim,The supervisor,supervisor,160480,0.9999865293502808,manager,14793,1.3420012692222372e-05,Thesupervisormanagermanagermanager,False
"There is that supervisor disliked by the employee, so the manager, who was fired by the supervisor, left.",Who did the supervisor fire?,22,first_center_sim,The manager,manager,14793,0.9999159574508667,employee,25131,8.39869026094675e-05,Themanagermanagermanagermanager,False
"The manager, who was fired by the supervisor, left. The supervisor is the one disliked by the employee.",Who did the employee dislike?,22,second_center_sim_rev,The supervisor,supervisor,160480,0.9988653659820557,manager,14793,0.0011346752289682627,Thesupervisormanagermanagermanager,False
"The manager, who was fired by the supervisor, left. The supervisor is the one disliked by the employee.",Who did the supervisor fire?,22,first_center_sim_rev,The manager,manager,14793,0.9999334812164307,employee,25131,6.65701663820073e-05,Themanageremployeeemployeeemployee,False
The director that the actor that the audience admired criticized frowned.,Who did the audience admire?,23,second_center_com,The actor,actor,7732,0.9832144975662231,director,43022,0.01678549125790596,Theactordirectordirectoractor,False
The director that the actor that the audience admired criticized frowned.,Who did the actor criticize?,23,first_center_com,The director,director,43022,0.9977415800094604,audience,90250,0.002258439315482974,Thedirectoraudienceaudiencedirector,False
"The director, who was criticized by the actor admired by the audience, frowned.",Who did the audience admire?,23,second_center_mid,The actor,actor,7732,0.9989066123962402,director,43022,0.0010933851590380073,Theactordirectordirectoractor,False
"The director, who was criticized by the actor admired by the audience, frowned.",Who did the actor criticize?,23,first_center_mid,The director,director,43022,0.9999630451202393,audience,90250,3.698067303048447e-05,Thedirectoraudienceaudiencedirector,False
"There is that actor admired by the audience, so the director, who was criticized by the actor, frowned.",Who did the audience admire?,23,second_center_sim,The actor,actor,7732,0.9994509816169739,director,43022,0.0005490148323588073,Theactoractoractoractor,False
"There is that actor admired by the audience, so the director, who was criticized by the actor, frowned.",Who did the actor criticize?,23,first_center_sim,The director,director,43022,0.9999979734420776,audience,90250,2.0500258415268036e-06,Thedirectoraudiencedirectoraudience,False
"The director, who was criticized by the actor, frowned. The actor is the one admired by the audience.",Who did the audience admire?,23,second_center_sim_rev,The actor,actor,7732,0.9998623132705688,director,43022,0.0001376882428303361,Theactoractoractoractor,False
"The director, who was criticized by the actor, frowned. The actor is the one admired by the audience.",Who did the actor criticize?,23,first_center_sim_rev,The director,director,43022,0.999875545501709,audience,90250,0.00012448374764062464,Thedirectordirectordirectordirector,False
The musician that the conductor that the audience cheered liked performed.,Who did the audience cheer?,24,second_center_com,The conductor,conductor,119942,0.0002085553132928908,musician,222087,0.9997914433479309,Themusicianmusicianmusicianmusician,False
The musician that the conductor that the audience cheered liked performed.,Who did the conductor like?,24,first_center_com,The musician,musician,222087,0.9980083107948303,audience,90250,0.001991652650758624,Themusicianaudienceaudiencemusician,False
"The musician, who was liked by the conductor cheered by the audience, performed.",Who did the audience cheer?,24,second_center_mid,The conductor,conductor,119942,2.549128475948237e-05,musician,222087,0.9999744892120361,Themusicianmusicianmusicianmusician,False
"The musician, who was liked by the conductor cheered by the audience, performed.",Who did the conductor like?,24,first_center_mid,The musician,musician,222087,0.9999951124191284,audience,90250,4.898568931821501e-06,Themusicianmusicianmusicianmusician,False
"There is that conductor cheered by the audience, so the musician, who was liked by the conductor, performed.",Who did the audience cheer?,24,second_center_sim,The conductor,conductor,119942,0.9999470710754395,musician,222087,5.2868166676489636e-05,Theconductormusicianmusicianmusician,False
"There is that conductor cheered by the audience, so the musician, who was liked by the conductor, performed.",Who did the conductor like?,24,first_center_sim,The musician,musician,222087,0.9999480247497559,audience,90250,5.1997765694977716e-05,Themusicianmusicianmusicianmusician,False
"The musician, who was liked by the conductor, performed. The conductor is the one cheered by the audience.",Who did the audience cheer?,24,second_center_sim_rev,The conductor,conductor,119942,0.999980092048645,musician,222087,1.9949917259509675e-05,Theconductormusicianmusicianmusician,False
"The musician, who was liked by the conductor, performed. The conductor is the one cheered by the audience.",Who did the conductor like?,24,first_center_sim_rev,The musician,musician,222087,0.9992504715919495,audience,90250,0.0007495314930565655,Themusicianmusicianmusicianmusician,False
The carpenter that the builder that the homeowner trusted hated resigned.,Who did the homeowner trust?,25,second_center_com,The builder,builder,11095,0.0030963998287916183,carpenter,108742,0.9969035983085632,Thecarpenterbuildercarp,False
The carpenter that the builder that the homeowner trusted hated resigned.,Who did the builder hate?,25,first_center_com,The carpenter,carpenter,108742,0.9960545301437378,homeowner,6274,0.003945406526327133,Thecarpenterhomeowner,False
"The carpenter, who was hated by the builder trusted by the homeowner, resigned.",Who did the homeowner trust?,25,second_center_mid,The builder,builder,11095,0.01945657655596733,carpenter,108742,0.9805434346199036,Thecarpenterbuilderbuilder,False
"The carpenter, who was hated by the builder trusted by the homeowner, resigned.",Who did the builder hate?,25,first_center_mid,The carpenter,carpenter,108742,0.9999648332595825,homeowner,6274,3.5149696486769244e-05,Thecarpenterhomeowner,False
"There is that builder trusted by the homeowner, so the carpenter, who was hated by the builder, resigned.",Who did the homeowner trust?,25,second_center_sim,The builder,builder,11095,0.9999390840530396,carpenter,108742,6.0969367041252553e-05,Thebuilderbuilderbuilderbuilder,False
"There is that builder trusted by the homeowner, so the carpenter, who was hated by the builder, resigned.",Who did the builder hate?,25,first_center_sim,The carpenter,carpenter,108742,0.9999990463256836,homeowner,6274,9.874638635665178e-07,Thecarpenterhomeowner,False
"The carpenter, who was hated by the builder, resigned. The builder is the one trusted by the homeowner.",Who did the homeowner trust?,25,second_center_sim_rev,The builder,builder,11095,0.9999791383743286,carpenter,108742,2.086652057187166e-05,Thebuilderbuilderbuilderbuilder,False
"The carpenter, who was hated by the builder, resigned. The builder is the one trusted by the homeowner.",Who did the builder hate?,25,first_center_sim_rev,The carpenter,carpenter,108742,0.9997214674949646,homeowner,6274,0.0002785063988994807,Thecarpenterhomeowner,False
The editor that the journalist that the reader respected criticized apologized.,Who did the reader respect?,26,second_center_com,The journalist,journalist,195676,0.8787311315536499,editor,14016,0.1212688684463501,Thejournalisteditoreditorjournalist,False
The editor that the journalist that the reader respected criticized apologized.,Who did the journalist criticize?,26,first_center_com,The editor,editor,14016,0.9939261078834534,reader,16120,0.006073934491723776,Theeditoreditoreditoreditor,False
"The editor, who was criticized by the journalist respected by the reader, apologized.",Who did the reader respect?,26,second_center_mid,The journalist,journalist,195676,0.999473512172699,editor,14016,0.0005264497012831271,Thejournalisteditoreditorjournalist,False
"The editor, who was criticized by the journalist respected by the reader, apologized.",Who did the journalist criticize?,26,first_center_mid,The editor,editor,14016,0.9999743700027466,reader,16120,2.561605469963979e-05,Theeditoreditoreditoreditor,False
"There is that journalist respected by the reader, so the editor, who was criticized by the journalist, apologized.",Who did the reader respect?,26,second_center_sim,The journalist,journalist,195676,0.9999589920043945,editor,14016,4.101373997400515e-05,Thejournalistjournalistjournalistjournalist,False
"There is that journalist respected by the reader, so the editor, who was criticized by the journalist, apologized.",Who did the journalist criticize?,26,first_center_sim,The editor,editor,14016,0.9999607801437378,reader,16120,3.921216193703003e-05,Theeditoreditoreditoreditor,False
"The editor, who was criticized by the journalist, apologized. The journalist is the one respected by the reader.",Who did the reader respect?,26,second_center_sim_rev,The journalist,journalist,195676,0.9999303817749023,editor,14016,6.966260116314515e-05,Thejournalisteditoreditorjournalist,False
"The editor, who was criticized by the journalist, apologized. The journalist is the one respected by the reader.",Who did the journalist criticize?,26,first_center_sim_rev,The editor,editor,14016,0.9999430179595947,reader,16120,5.6941025832202286e-05,Theeditoreditoreditoreditor,False
The athlete that the coach that the reporter praised hated won.,Who did the reporter praise?,27,second_center_com,The coach,coach,49790,0.024798160418868065,athlete,122392,0.9752018451690674,Theathletecoachathletecoach,False
The athlete that the coach that the reporter praised hated won.,Who did the coach hate?,27,first_center_com,The athlete,athlete,122392,0.9994673132896423,reporter,88312,0.0005326520767994225,Theathleteathleteathleteathlete,False
"The athlete, who was hated by the coach praised by the reporter, won.",Who did the reporter praise?,27,second_center_mid,The coach,coach,49790,6.888468487886712e-05,athlete,122392,0.9999310970306396,Theathleteathleteathleteathlete,False
"The athlete, who was hated by the coach praised by the reporter, won.",Who did the coach hate?,27,first_center_mid,The athlete,athlete,122392,0.9999995231628418,reporter,88312,5.183284770282626e-07,Theathleteathleteathleteathlete,False
"There is that coach praised by the reporter, so the athlete, who was hated by the coach, won.",Who did the reporter praise?,27,second_center_sim,The coach,coach,49790,0.9998931884765625,athlete,122392,0.00010679088154574856,Thecoachcoachcoachcoach,False
"There is that coach praised by the reporter, so the athlete, who was hated by the coach, won.",Who did the coach hate?,27,first_center_sim,The athlete,athlete,122392,0.999988317489624,reporter,88312,1.1636780072876718e-05,Theathleteathleteathleteathlete,False
"The athlete, who was hated by the coach, won. The coach is the one praised by the reporter.",Who did the reporter praise?,27,second_center_sim_rev,The coach,coach,49790,0.9965435862541199,athlete,122392,0.003456409787759185,Thecoachcoachcoachcoach,False
"The athlete, who was hated by the coach, won. The coach is the one praised by the reporter.",Who did the coach hate?,27,first_center_sim_rev,The athlete,athlete,122392,0.9999871253967285,reporter,88312,1.2931140190630686e-05,Theathleteathleteathleteathlete,False
The scientist that the professor that the student admired collaborated with won a prize.,Who did the student admire?,28,second_center_com,The professor,professor,106337,0.23581159114837646,scientist,129394,0.7641884088516235,Thescientiststst,False
The scientist that the professor that the student admired collaborated with won a prize.,Who did the professor collaborate with?,28,first_center_com,The scientist,scientist,129394,0.984752357006073,student,16134,0.015247589908540249,Thescientistststudent,False
"The scientist, who collaborated with the professor admired by the student, won a prize.",Who did the student admire?,28,second_center_mid,The professor,professor,106337,0.9989995360374451,scientist,129394,0.0010005044750869274,Theprofessorststst,False
"The scientist, who collaborated with the professor admired by the student, won a prize.",Who did the professor collaborate with?,28,first_center_mid,The scientist,scientist,129394,0.9905142784118652,student,16134,0.009485714137554169,Thescientiststst,False
"There is that professor admired by the student, so the scientist, who collaborated with the professor, won a prize.",Who did the student admire?,28,second_center_sim,The professor,professor,106337,0.999904990196228,scientist,129394,9.49828972807154e-05,Theprofessorststst,False
"There is that professor admired by the student, so the scientist, who collaborated with the professor, won a prize.",Who did the professor collaborate with?,28,first_center_sim,The scientist,scientist,129394,0.998879611492157,student,16134,0.0011203773319721222,Thescientiststst,False
"The scientist, who collaborated with the professor, won a prize. The professor is the one admired by the student.",Who did the student admire?,28,second_center_sim_rev,The professor,professor,106337,0.9999405145645142,scientist,129394,5.94408847973682e-05,Theprofessorststst,False
"The scientist, who collaborated with the professor, won a prize. The professor is the one admired by the student.",Who did the professor collaborate with?,28,first_center_sim_rev,The scientist,scientist,129394,0.9908300638198853,student,16134,0.009169895201921463,Thescientiststst,False
The player that the coach that the fan adored shouted at scored a goal.,Who did the fan adore?,29,second_center_com,The coach,coach,49790,0.4493926465511322,player,6693,0.5506073832511902,Theplayercoachplayercoach,False
The player that the coach that the fan adored shouted at scored a goal.,Who did the coach shout at?,29,first_center_com,The player,player,6693,0.9963286519050598,fan,10144,0.003671357873827219,Theplayerplayerplayerplayer,False
"The player, who was shouted by the coach adored by the fan, scored a goal.",Who did the fan adore?,29,second_center_mid,The coach,coach,49790,0.0073600816540420055,player,6693,0.9926398992538452,Theplayercoachplayercoach,False
"The player, who was shouted by the coach adored by the fan, scored a goal.",Who did the coach shout at?,29,first_center_mid,The player,player,6693,0.9999527931213379,fan,10144,4.725235339719802e-05,Theplayerplayerplayerplayer,False
"There is that coach adored by the fan, so the player, who was shouted at by the coach, scored a goal.",Who did the fan adore?,29,second_center_sim,The coach,coach,49790,0.9999856948852539,player,6693,1.425764276064001e-05,Thecoachcoachcoachcoach,False
"There is that coach adored by the fan, so the player, who was shouted at by the coach, scored a goal.",Who did the coach shout at?,29,first_center_sim,The player,player,6693,0.9999445676803589,fan,10144,5.5459360737586394e-05,Theplayerplayerplayerplayer,False
"The player, who was shouted at by the coach, scored a goal. The coach is the one adored by the fan.",Who did the fan adore?,29,second_center_sim_rev,The coach,coach,49790,0.9999796152114868,player,6693,2.0383158698678017e-05,Thecoachcoachcoachcoach,False
"The player, who was shouted at by the coach, scored a goal. The coach is the one adored by the fan.",Who did the coach shout at?,29,first_center_sim_rev,The player,player,6693,0.9999548196792603,fan,10144,4.5220887841423973e-05,Theplayerplayerplayerplayer,False
The actor that the director that the dancer loved cast performed in a movie.,Who did the dancer love?,30,second_center_com,The director,director,43022,0.00214476534165442,actor,7732,0.9978552460670471,Theactoractoractoractor,False
The actor that the director that the dancer loved cast performed in a movie.,Who did the director cast?,30,first_center_com,The actor,actor,7732,0.7122321724891663,dancer,211681,0.28776782751083374,Theactordanceractoractor,False
"The actor, who was cast by the director loved by the dancer, performed in a movie.",Who did the dancer love?,30,second_center_mid,The director,director,43022,0.9971606731414795,actor,7732,0.002839374355971813,Thedirectoractoractordirector,False
"The actor, who was cast by the director loved by the dancer, performed in a movie.",Who did the director cast?,30,first_center_mid,The actor,actor,7732,0.9999455213546753,dancer,211681,5.443986810860224e-05,Theactoractoractoractor,False
"There is that director loved by the dancer, so the actor, who was cast by the director, performed in a movie.",Who did the dancer love?,30,second_center_sim,The director,director,43022,0.9999294281005859,actor,7732,7.058701885398477e-05,Thedirectoractordirectoractor,False
"There is that director loved by the dancer, so the actor, who was cast by the director, performed in a movie.",Who did the director cast?,30,first_center_sim,The actor,actor,7732,0.9982926249504089,dancer,211681,0.0017073675990104675,Theactoractoractoractor,False
"The actor, who was cast by the director, performed in a movie. The director is the one loved by the dancer.",Who did the dancer love?,30,second_center_sim_rev,The director,director,43022,0.9998701810836792,actor,7732,0.00012982171028852463,Thedirectoractordirectoractor,False
"The actor, who was cast by the director, performed in a movie. The director is the one loved by the dancer.",Who did the director cast?,30,first_center_sim_rev,The actor,actor,7732,0.9998507499694824,dancer,211681,0.00014927511801943183,Theactoractoractoractor,False
The engineer that the architect that the client hired hated designed the building.,Who did the client hire?,31,second_center_com,The architect,architect,106944,0.6884684562683105,engineer,122711,0.31153160333633423,Thearchitectengineerarchitectengineer,False
The engineer that the architect that the client hired hated designed the building.,Who did the architect hate?,31,first_center_com,The engineer,engineer,122711,0.9899086952209473,client,5251,0.010091315023601055,Theengineerclientclientclient,False
"The engineer, who was hated by the architect hired by the client, designed the building.",Who did the client hire?,31,second_center_mid,The architect,architect,106944,0.9997896552085876,engineer,122711,0.0002103960287058726,Thearchitectengineerarchitectengineer,False
"The engineer, who was hated by the architect hired by the client, designed the building.",Who did the architect hate?,31,first_center_mid,The engineer,engineer,122711,0.999996542930603,client,5251,3.4064250939991325e-06,Theengineerengineerengineerengineer,False
"There is that architect hired by the client, so the engineer, who was hated by the architect, designed the building.",Who did the client hire?,31,second_center_sim,The architect,architect,106944,0.9999902248382568,engineer,122711,9.76096634985879e-06,Thearchitectengineerengineerarchitect,False
"There is that architect hired by the client, so the engineer, who was hated by the architect, designed the building.",Who did the architect hate?,31,first_center_sim,The engineer,engineer,122711,0.9999885559082031,client,5251,1.143401641456876e-05,Theengineerengineerengineerengineer,False
"The engineer, who was hated by the architect, designed the building. The architect is the one hired by the client.",Who did the client hire?,31,second_center_sim_rev,The architect,architect,106944,0.9999921321868896,engineer,122711,7.858505341573618e-06,Thearchitectengineerarchitectengineer,False
"The engineer, who was hated by the architect, designed the building. The architect is the one hired by the client.",Who did the architect hate?,31,first_center_sim_rev,The engineer,engineer,122711,0.9997434020042419,client,5251,0.00025664037093520164,Theengineerengineerengineerengineer,False
The judge that the lawyer that the defendant trusted consulted agreed.,Who did the defendant trust?,32,second_center_com,The lawyer,lawyer,184209,0.32167303562164307,judge,85312,0.6783269047737122,Thejudgelawyerlawyerlawyer,False
The judge that the lawyer that the defendant trusted consulted agreed.,Who did the lawyer consult?,32,first_center_com,The judge,judge,85312,0.9376689791679382,defendant,162834,0.06233103945851326,Thejudgedefendantdefendantdefendant,False
"The judge, who was consulted by the lawyer trusted by the defendant, agreed.",Who did the defendant trust?,32,second_center_mid,The lawyer,lawyer,184209,0.9997231364250183,judge,85312,0.0002768121485132724,Thelawyerlawyerlawyerlawyer,False
"The judge, who was consulted by the lawyer trusted by the defendant, agreed.",Who did the lawyer consult?,32,first_center_mid,The judge,judge,85312,0.8745065331459045,defendant,162834,0.12549345195293427,Thejudgejudgejudgejudge,False
"There is that lawyer trusted by the defendant, so the judge, who was consulted by the lawyer, agreed.",Who did the defendant trust?,32,second_center_sim,The lawyer,lawyer,184209,0.9999116659164429,judge,85312,8.836163760861382e-05,Thelawyerlawyerlawyerlawyer,False
"There is that lawyer trusted by the defendant, so the judge, who was consulted by the lawyer, agreed.",Who did the lawyer consult?,32,first_center_sim,The judge,judge,85312,0.9999945163726807,defendant,162834,5.496860012499383e-06,Thejudgejudgejudgejudge,False
"The judge, who was consulted by the lawyer, agreed. The lawyer is the one trusted by the defendant.",Who did the defendant trust?,32,second_center_sim_rev,The lawyer,lawyer,184209,0.9999779462814331,judge,85312,2.1996407667757012e-05,Thelawyerlawyerlawyerlawyer,False
"The judge, who was consulted by the lawyer, agreed. The lawyer is the one trusted by the defendant.",Who did the lawyer consult?,32,first_center_sim_rev,The judge,judge,85312,0.9998599290847778,defendant,162834,0.00014006120909471065,Thejudgedefendantjudgedefendant,False
The dancer that the choreographer that the audience applauded loved performed.,Who did the audience applaud?,33,second_center_com,The choreographer,choreographer,530,0.001192549359984696,dancer,211681,0.998807430267334,Thedancerchoreographer,False
The dancer that the choreographer that the audience applauded loved performed.,Who did the choreographer love?,33,first_center_com,The dancer,dancer,211681,0.9998757839202881,audience,90250,0.0001241802383447066,Thedancerdancerdancerdancer,False
"The dancer, who was loved by the choreographer applauded by the audience, performed.",Who did the audience applaud?,33,second_center_mid,The choreographer,choreographer,530,0.0005821255035698414,dancer,211681,0.9994179010391235,Thedancerdancerdancerdancer,False
"The dancer, who was loved by the choreographer applauded by the audience, performed.",Who did the choreographer love?,33,first_center_mid,The dancer,dancer,211681,0.9999991655349731,audience,90250,8.028025035855535e-07,Thedancerdancerdancerdancer,False
"There is that choreographer applauded by the audience, so the dancer, who was loved by the choreographer, performed.",Who did the audience applaud?,33,second_center_sim,The choreographer,choreographer,530,0.9960927367210388,dancer,211681,0.003907214850187302,Thechoreographerch,False
"There is that choreographer applauded by the audience, so the dancer, who was loved by the choreographer, performed.",Who did the choreographer love?,33,first_center_sim,The dancer,dancer,211681,0.9999966621398926,audience,90250,3.314542709631496e-06,Thedancerdancerdancerdancer,False
